course_name,source_channel,tee_date,total_slots,occupied_slots,occupancy_percent,avg_minutes_available,average_price,min_price,max_price,market_min_price,market_avg_price,market_max_price,price_gap_percent,price_position_flag,demand_pressure,revenue_efficiency_score,as_of_date,avg_price,occ_percent,market_avg,market_min,market_max,avg_price_avg,Row,tee_time,brand_current_price,golfnow_current_price,teeoff_current_price,supremegolf_current_price,brand_availability_status,golfnow_availability_status,teeoff_availability_status,supremegolf_availability_status,overall_availability_status
falcon_crest_golf_club,brand,2026-03-01,30.61,8.24,35.7,733.4,93.56,82.9,111.76,32.21,55.35,106.47,86.18,ABOVE_AVERAGE,LOW_DEMAND,3.19,2026-05-04,61.67,30.78,66.76,38.77,85.19,56.47,272.35,11:00 AM,59.16,58.84,56.81,62.26,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,brand,2026-03-01,48.75,43.5,123.49,383.98,54.44,40.89,64.86,37.34,62.24,104.72,-12.91,BELOW_AVERAGE,HIGH_DEMAND,4.84,2026-05-04,67.01,31.61,61.87,43.15,94.48,57.42,250.11,11:00 AM,59.15,61.79,60.93,56.79,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,brand,2026-03-01,35.56,15.68,56.03,8429.23,42.0,24.43,46.35,35.8,52.5,94.09,-34.79,BELOW_AVERAGE,LOW_DEMAND,4.66,2026-05-07,36.38,6.69,56.65,42.63,90.62,40.06,241.19,11:00 AM,57.86,53.84,65.5,67.84,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,supremegolf,2026-03-01,48.84,9.89,23.21,719.38,48.07,29.43,56.71,38.88,67.86,118.49,-32.43,BELOW_AVERAGE,LOW_DEMAND,3.66,2026-05-04,65.14,30.57,66.35,41.95,93.52,63.2,242.05,11:00 AM,56.5,60.33,54.27,56.57,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,supremegolf,2026-03-01,75.74,70.73,109.73,3413.56,63.37,35.45,69.38,41.96,57.1,85.28,8.73,ABOVE_AVERAGE,HIGH_DEMAND,5.03,2026-05-04,64.52,-0.81,57.41,45.02,86.55,58.04,412.41,7:30 AM,59.14,58.23,65.51,68.59,ADDED_AND_SOLD,SOLD_OUT,ADDED_AND_SOLD,ADDED_AND_SOLD,SOLD_OUT_EVERYWHERE
ironwood_golf_club,brand,2026-03-01,77.86,82.01,108.0,11137.87,49.95,44.14,62.7,37.37,61.6,77.29,-13.61,BELOW_AVERAGE,HIGH_DEMAND,5.11,2026-05-04,61.24,29.23,55.29,40.74,92.52,61.23,255.87,11:00 AM,51.06,55.77,65.29,68.26,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,brand,2026-03-02,33.91,1.11,5.34,1557.05,42.31,38.42,63.04,43.99,70.31,100.51,-37.76,BELOW_AVERAGE,LOW_DEMAND,2.84,2026-05-06,65.45,-0.78,61.55,48.28,99.17,59.1,264.48,11:00 AM,53.57,52.4,61.7,59.04,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2026-03-02,61.05,58.89,117.38,8011.94,103.72,91.34,131.0,55.66,68.64,113.89,67.52,HIGHEST_IN_MARKET,HIGH_DEMAND,4.12,2026-05-04,58.73,29.85,55.83,39.49,97.33,66.75,229.68,11:00 AM,57.75,58.87,60.62,60.86,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,supremegolf,2026-03-02,35.67,32.7,113.75,3463.53,63.1,32.11,66.8,44.12,77.48,102.65,-8.97,BELOW_AVERAGE,HIGH_DEMAND,4.9,2026-05-04,67.2,31.31,63.92,40.65,99.13,57.67,273.55,11:00 AM,59.91,60.66,61.89,68.3,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,golfnow,2026-03-02,31.97,30.86,110.47,6151.68,36.14,26.89,54.59,36.01,65.61,87.43,-44.67,BELOW_AVERAGE,HIGH_DEMAND,5.45,2026-05-04,65.51,30.24,66.89,44.37,86.28,56.48,234.27,11:00 AM,56.14,56.4,63.43,64.39,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,golfnow,2026-03-02,48.04,39.53,109.25,7301.03,44.56,39.12,51.29,42.75,64.11,109.55,-38.46,BELOW_AVERAGE,HIGH_DEMAND,4.79,2026-05-06,43.76,7.61,63.23,39.94,109.82,46.49,253.7,11:00 AM,60.63,58.55,60.1,63.49,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,teeoff,2026-03-02,53.44,51.98,115.71,4654.38,76.27,42.65,87.52,48.44,73.14,111.95,4.91,ABOVE_AVERAGE,HIGH_DEMAND,4.43,2026-05-07,66.16,16.76,68.3,38.01,109.98,74.38,6.59,10:07 AM,70.64,75.96,78.35,79.59,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,teeoff,2026-03-02,95.59,91.72,99.77,6527.82,66.5,58.86,75.88,46.82,67.9,109.89,-0.81,ABOVE_AVERAGE,HIGH_DEMAND,4.91,2026-05-06,64.58,39.56,64.4,33.48,109.56,65.0,226.84,11:00 AM,51.54,58.39,62.55,60.81,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,supremegolf,2026-03-03,36.0,36.59,109.73,5612.04,78.27,56.32,112.99,43.49,70.5,112.43,12.08,ABOVE_AVERAGE,HIGH_DEMAND,4.63,2026-05-06,66.61,-0.74,69.16,35.38,106.43,69.7,235.62,11:00 AM,55.48,54.44,55.99,56.74,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2026-03-03,53.92,45.22,123.69,7889.57,76.49,64.12,104.69,33.42,56.12,82.96,75.04,ABOVE_AVERAGE,HIGH_DEMAND,4.51,2026-05-04,62.07,30.39,55.21,38.1,94.7,57.28,236.66,11:00 AM,51.15,58.86,59.79,67.45,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,golfnow,2026-03-03,26.66,25.67,113.93,3327.01,56.28,32.58,71.23,42.74,76.49,103.6,-10.46,BELOW_AVERAGE,HIGH_DEMAND,4.49,2026-05-05,66.69,12.33,63.55,37.76,100.03,70.14,252.9,11:00 AM,54.23,58.71,61.5,58.03,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,supremegolf,2026-03-03,37.2,32.11,99.32,558.07,45.53,37.78,50.67,42.03,59.16,76.83,-24.47,BELOW_AVERAGE,HIGH_DEMAND,5.71,2026-05-04,41.64,113.88,55.04,42.65,81.87,44.49,247.13,11:00 AM,56.92,59.39,55.62,57.91,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,golfnow,2026-03-03,55.95,2.38,5.16,3006.29,36.73,33.13,40.25,42.35,64.33,99.66,-47.8,LOWEST_IN_MARKET,LOW_DEMAND,2.97,2026-05-04,64.33,33.26,58.13,44.82,93.07,67.21,257.81,11:00 AM,53.61,59.15,57.99,67.04,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,teeoff,2026-03-03,54.5,51.72,106.12,4859.91,68.54,40.77,101.08,43.22,64.77,109.61,5.15,ABOVE_AVERAGE,HIGH_DEMAND,4.3,2026-05-06,63.5,19.72,63.28,33.48,104.05,64.3,135.51,12:30 PM,68.0,67.77,70.27,85.33,SOLD_OUT,ADDED_AND_SOLD,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,brand,2026-03-03,70.25,8.62,14.56,4705.91,45.25,31.79,57.21,41.24,56.26,73.62,-12.82,BELOW_AVERAGE,LOW_DEMAND,3.21,2026-05-04,67.19,30.92,59.86,41.75,103.37,61.24,246.2,11:00 AM,56.17,57.96,64.15,62.94,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,teeoff,2026-03-04,22.63,23.23,109.71,4370.38,67.39,58.89,97.84,45.66,64.13,98.88,14.1,ABOVE_AVERAGE,HIGH_DEMAND,4.66,2026-05-06,63.33,-0.83,59.5,53.76,104.37,66.07,239.62,11:00 AM,55.88,53.78,60.72,59.96,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,teeoff,2026-03-04,44.23,46.66,123.84,2739.6,80.91,77.46,107.69,38.8,52.58,89.72,60.81,ABOVE_AVERAGE,HIGH_DEMAND,3.99,2026-05-04,91.87,16.21,61.62,42.08,89.99,90.97,248.83,11:00 AM,53.3,54.59,58.96,65.26,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,brand,2026-03-04,55.72,61.1,112.45,9270.12,50.65,37.98,55.12,37.96,55.03,91.62,-6.34,BELOW_AVERAGE,HIGH_DEMAND,5.36,2026-05-04,60.83,31.13,59.73,45.92,86.43,65.29,273.63,11:00 AM,57.11,53.38,57.56,60.88,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,golfnow,2026-03-04,65.64,63.21,105.43,6350.95,41.86,28.69,55.13,36.27,56.42,78.69,-36.38,BELOW_AVERAGE,HIGH_DEMAND,6.45,2026-05-04,42.84,10.55,57.6,42.95,92.82,40.2,233.22,11:00 AM,61.0,54.15,58.3,60.46,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,brand,2026-03-04,63.93,2.33,4.94,3427.18,36.62,36.25,41.31,39.67,65.3,98.34,-45.35,BELOW_AVERAGE,LOW_DEMAND,3.13,2026-05-04,58.69,28.46,57.76,41.2,87.73,62.1,266.19,11:00 AM,53.58,59.95,64.52,67.57,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,teeoff,2026-03-04,71.13,11.29,18.67,9155.67,60.71,35.64,71.72,36.28,57.17,86.82,9.2,ABOVE_AVERAGE,LOW_DEMAND,3.23,2026-05-06,58.02,4.52,55.6,43.63,85.71,68.27,234.28,2:00 PM,43.58,41.46,48.02,54.18,ADDED_LATER,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,BRAND_AND_OTA
ironwood_golf_club,teeoff,2026-03-04,73.95,68.18,116.93,364.43,54.13,30.07,59.96,35.57,59.17,81.13,-13.66,BELOW_AVERAGE,HIGH_DEMAND,5.63,2026-05-04,50.59,110.39,55.55,42.65,90.65,50.0,269.88,11:00 AM,58.82,56.3,63.24,62.46,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,teeoff,2026-03-05,25.57,21.08,108.88,4469.44,74.94,54.14,111.26,43.54,61.35,112.53,12.03,ABOVE_AVERAGE,HIGH_DEMAND,4.74,2026-05-06,68.01,-0.85,66.48,56.12,98.64,65.73,234.87,11:00 AM,53.99,62.55,66.18,61.51,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,teeoff,2026-03-05,62.29,24.35,44.3,8472.6,90.01,69.61,115.14,40.49,57.37,88.79,62.81,ABOVE_AVERAGE,LOW_DEMAND,3.76,2026-05-08,93.47,13.38,55.27,40.24,88.8,98.7,270.06,11:00 AM,58.24,52.97,58.58,58.06,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,supremegolf,2026-03-05,61.78,54.47,103.54,7563.62,52.52,37.59,55.97,35.88,57.49,87.79,-13.49,BELOW_AVERAGE,HIGH_DEMAND,5.75,2026-05-04,56.05,30.61,56.25,45.95,91.06,64.27,252.24,11:00 AM,57.85,55.46,54.25,62.01,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,teeoff,2026-03-05,73.55,73.35,110.33,8348.39,43.8,25.51,46.87,41.83,63.09,100.43,-44.23,BELOW_AVERAGE,HIGH_DEMAND,6.28,2026-05-04,67.48,30.49,65.51,40.15,102.77,58.09,229.43,11:00 AM,55.64,52.44,57.54,67.32,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,supremegolf,2026-03-05,45.29,2.23,6.81,1495.18,48.17,46.11,56.42,49.64,72.4,108.87,-36.0,BELOW_AVERAGE,LOW_DEMAND,3.15,2026-05-04,59.67,30.05,59.4,39.79,101.66,57.89,260.19,11:00 AM,53.05,56.22,65.88,60.74,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,teeoff,2026-03-05,68.08,65.04,104.58,3691.02,63.66,38.35,70.86,38.63,60.75,86.41,8.23,ABOVE_AVERAGE,HIGH_DEMAND,5.2,2026-05-04,64.21,-0.84,56.76,41.51,77.92,59.14,18.56,10:22 AM,56.07,59.59,62.26,60.41,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,teeoff,2026-03-05,99.41,82.81,108.05,6188.27,72.0,56.45,85.69,41.88,71.75,106.13,-0.82,ABOVE_AVERAGE,HIGH_DEMAND,4.1,2026-05-07,67.68,3.84,67.47,38.23,113.51,71.69,270.16,11:00 AM,59.27,57.41,64.51,58.23,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,supremegolf,2026-03-06,23.49,19.87,98.38,4813.21,65.96,56.61,105.62,43.66,66.72,100.55,11.93,ABOVE_AVERAGE,HIGH_DEMAND,4.62,2026-05-07,65.39,35.62,71.0,50.08,103.19,61.61,249.78,11:00 AM,53.83,57.2,60.15,60.29,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,supremegolf,2026-03-06,48.54,45.15,115.49,3364.38,112.15,101.31,141.1,36.77,63.33,101.24,84.95,HIGHEST_IN_MARKET,HIGH_DEMAND,3.95,2026-05-07,121.21,99.23,67.51,42.66,97.91,107.5,251.82,11:00 AM,54.69,59.49,62.36,67.69,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,brand,2026-03-06,14.25,15.57,117.48,3267.76,55.21,52.48,64.73,41.54,66.4,107.69,-12.08,BELOW_AVERAGE,HIGH_DEMAND,5.18,2026-05-04,58.95,11.19,64.92,42.75,100.3,59.75,271.78,11:00 AM,60.08,53.1,58.5,67.04,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,golfnow,2026-03-06,51.19,44.34,109.03,8159.29,40.27,27.14,55.34,40.83,70.08,117.22,-41.02,BELOW_AVERAGE,HIGH_DEMAND,5.85,2026-05-04,67.85,31.19,58.69,42.94,93.56,57.62,231.75,11:00 AM,50.81,60.26,66.17,57.5,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,supremegolf,2026-03-06,60.55,55.83,121.45,6153.0,44.81,45.1,56.04,52.64,74.08,116.76,-35.69,BELOW_AVERAGE,HIGH_DEMAND,4.84,2026-05-04,67.26,32.78,61.46,44.87,88.59,62.14,266.9,11:00 AM,58.28,54.04,57.57,60.36,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,golfnow,2026-03-06,68.11,66.83,106.05,10781.05,54.33,34.94,74.84,38.89,54.88,90.49,6.58,ABOVE_AVERAGE,HIGH_DEMAND,4.45,2026-05-04,65.47,6.62,54.82,38.76,86.69,54.7,163.73,12:52 PM,60.58,60.95,64.43,68.43,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
ironwood_golf_club,golfnow,2026-03-06,92.38,86.87,104.08,12365.84,47.03,43.28,60.28,40.68,53.44,91.03,-12.92,BELOW_AVERAGE,MEDIUM_DEMAND,4.93,2026-05-04,59.29,28.65,60.39,41.02,88.0,64.69,269.16,11:00 AM,56.73,53.11,56.73,67.09,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,brand,2026-03-07,87.23,18.39,27.76,1328.38,63.43,36.36,103.88,42.25,67.52,110.15,-9.32,BELOW_AVERAGE,LOW_DEMAND,3.02,2026-05-08,78.7,22.96,68.66,39.85,99.04,66.87,264.43,11:00 AM,51.36,59.86,64.15,62.44,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,supremegolf,2026-03-07,58.18,57.7,116.08,8194.24,87.39,81.29,101.37,41.22,61.13,80.68,70.79,HIGHEST_IN_MARKET,HIGH_DEMAND,4.52,2026-05-04,59.15,32.33,58.76,45.76,95.9,65.88,245.95,11:00 AM,57.76,56.8,61.46,57.63,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,supremegolf,2026-03-07,46.63,48.93,104.58,2894.84,48.93,34.69,64.28,36.6,57.4,87.6,-2.89,BELOW_AVERAGE,HIGH_DEMAND,4.93,2026-05-06,51.78,109.38,52.9,40.04,93.21,49.42,255.99,11:00 AM,55.45,58.91,56.12,61.23,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,brand,2026-03-07,46.26,43.35,115.41,7425.54,42.56,25.85,55.45,37.43,60.47,85.74,-30.91,BELOW_AVERAGE,HIGH_DEMAND,5.55,2026-05-04,66.71,28.29,57.55,38.22,94.39,67.44,243.35,11:00 AM,54.73,51.72,60.02,63.03,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,brand,2026-03-07,30.77,29.62,99.2,6945.68,47.6,42.37,47.78,47.89,68.3,94.55,-33.85,BELOW_AVERAGE,HIGH_DEMAND,5.17,2026-05-06,43.23,9.12,66.49,38.2,105.09,47.56,232.14,11:00 AM,52.62,53.33,58.4,60.23,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,teeoff,2026-03-07,29.4,24.72,105.75,3533.33,68.39,37.3,94.26,43.35,67.4,103.22,-2.53,BELOW_AVERAGE,MEDIUM_DEMAND,4.16,2026-05-07,53.31,28.43,66.28,51.25,100.5,65.08,122.35,12:00 PM,65.65,76.67,77.4,79.28,ADDED_AND_SOLD,SOLD_OUT,ADDED_AND_SOLD,ADDED_AND_SOLD,SOLD_OUT_EVERYWHERE
ironwood_golf_club,brand,2026-03-07,63.83,66.39,110.83,2099.09,46.96,33.07,63.78,36.42,53.93,86.83,-21.54,BELOW_AVERAGE,HIGH_DEMAND,5.2,2026-05-04,56.32,-0.82,61.55,40.97,84.88,54.02,235.47,11:00 AM,58.11,56.96,66.21,63.8,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2026-03-08,71.31,77.58,118.95,9669.26,64.03,46.99,76.25,34.49,60.3,89.77,18.18,ABOVE_AVERAGE,HIGH_DEMAND,4.3,2026-05-04,61.8,1.54,55.68,40.26,90.23,62.13,261.63,11:00 AM,53.01,59.93,58.44,67.06,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2026-03-08,40.24,3.73,13.14,817.07,119.21,95.76,147.19,37.15,68.79,127.11,85.78,ABOVE_AVERAGE,LOW_DEMAND,2.86,2026-05-04,66.69,33.19,64.57,42.43,88.76,64.25,257.05,11:00 AM,60.01,61.94,63.17,66.41,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,golfnow,2026-03-08,86.01,79.94,107.58,7495.2,48.55,33.03,57.82,35.21,54.46,89.55,-15.81,BELOW_AVERAGE,HIGH_DEMAND,5.5,2026-05-04,59.73,33.73,66.86,45.93,85.71,64.87,233.22,11:00 AM,53.82,61.18,57.04,68.06,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,teeoff,2026-03-08,49.23,41.11,111.41,5973.02,42.13,26.35,52.91,40.35,63.26,103.09,-34.46,BELOW_AVERAGE,HIGH_DEMAND,5.4,2026-05-04,64.93,31.14,63.04,40.38,91.0,68.06,241.91,11:00 AM,55.87,57.48,60.77,66.11,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,teeoff,2026-03-08,70.19,22.24,37.46,9929.63,41.13,26.89,37.76,39.2,51.41,92.93,-39.74,BELOW_AVERAGE,LOW_DEMAND,4.29,2026-05-11,34.8,6.94,55.19,37.41,88.19,40.2,261.63,11:00 AM,60.68,62.6,58.8,58.85,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,golfnow,2026-03-08,64.5,65.61,108.4,6900.88,69.96,38.54,92.6,48.27,65.88,104.69,6.34,ABOVE_AVERAGE,HIGH_DEMAND,4.21,2026-05-05,68.57,31.52,62.99,32.29,100.93,70.57,150.79,12:22 PM,76.53,67.27,78.64,83.4,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,teeoff,2026-03-08,86.73,74.75,101.42,5570.34,64.66,53.03,79.4,39.6,62.94,108.09,13.05,ABOVE_AVERAGE,HIGH_DEMAND,4.16,2026-05-04,67.32,-0.79,71.58,45.05,115.11,69.32,227.5,11:00 AM,54.92,60.72,55.73,67.52,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2026-03-09,20.64,16.87,110.38,11143.57,60.08,38.25,66.01,42.46,65.45,108.05,-10.35,BELOW_AVERAGE,MEDIUM_DEMAND,5.13,2026-05-05,57.46,11.43,63.96,39.82,119.99,59.69,232.54,11:00 AM,57.48,60.08,54.85,66.25,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2026-03-09,50.28,53.2,120.0,9367.02,80.9,69.56,98.38,37.55,61.49,79.12,66.24,ABOVE_AVERAGE,HIGH_DEMAND,4.05,2026-05-05,94.05,2.52,54.04,40.82,79.14,81.83,230.92,11:00 AM,60.27,54.33,60.12,63.28,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,brand,2026-03-09,24.07,21.95,107.3,1850.18,64.41,59.52,66.32,42.49,69.83,111.39,1.38,ABOVE_AVERAGE,HIGH_DEMAND,4.81,2026-05-05,67.7,22.33,61.36,45.02,117.52,61.1,244.36,11:00 AM,57.09,60.39,63.46,58.12,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,teeoff,2026-03-09,35.11,35.07,99.28,1787.64,46.29,27.34,54.72,34.61,57.89,82.04,-27.57,BELOW_AVERAGE,HIGH_DEMAND,5.44,2026-05-04,40.52,10.73,54.0,41.0,86.47,41.71,263.29,11:00 AM,59.37,51.73,56.08,67.68,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,golfnow,2026-03-09,47.47,38.7,115.24,7973.68,43.59,40.78,50.53,46.98,63.73,99.07,-35.43,BELOW_AVERAGE,HIGH_DEMAND,5.32,2026-05-07,49.99,3.47,65.78,38.31,95.21,53.05,256.02,11:00 AM,58.41,54.47,64.3,66.03,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,brand,2026-03-09,69.72,67.19,107.71,4708.01,57.98,37.32,69.23,43.36,57.81,89.72,-4.29,BELOW_AVERAGE,HIGH_DEMAND,5.23,2026-05-10,59.07,107.39,58.63,44.13,96.64,67.53,335.56,3:15 PM,35.54,37.68,35.93,42.0,ADDED_AND_SOLD,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,teeoff,2026-03-09,46.3,47.44,114.45,3022.06,60.6,43.98,83.24,38.43,63.07,100.2,-3.21,BELOW_AVERAGE,HIGH_DEMAND,5.09,2026-05-05,68.99,18.67,67.49,45.2,104.56,62.38,265.34,11:00 AM,50.35,52.92,54.25,67.13,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,teeoff,2026-03-10,34.99,32.48,116.34,5468.88,70.67,39.39,108.79,44.79,71.88,102.02,13.12,ABOVE_AVERAGE,HIGH_DEMAND,4.07,2026-05-07,66.24,14.37,68.34,36.45,114.65,64.58,224.9,11:00 AM,57.75,55.81,64.52,67.79,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,teeoff,2026-03-10,64.07,61.05,107.35,9224.15,89.28,51.36,108.03,35.65,55.12,87.06,58.66,ABOVE_AVERAGE,HIGH_DEMAND,3.9,2026-05-04,58.95,33.48,55.76,41.11,92.39,57.6,264.17,11:00 AM,61.37,55.47,57.19,67.21,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,brand,2026-03-10,75.32,13.49,21.46,5875.3,49.75,37.04,59.9,41.66,61.05,87.66,-4.94,BELOW_AVERAGE,LOW_DEMAND,3.45,2026-05-08,55.92,-0.85,59.55,37.21,80.88,55.76,255.27,11:00 AM,56.21,57.21,63.95,56.67,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
